year,state,special,candidate,party,writein,candidatevotes,totalvotes
1994,Minnesota,FALSE,Ann Wynia,democratic-farmer-labor,FALSE,781860,1772929
1994,Minnesota,FALSE,Dean M. Barkley,independence,FALSE,95400,1772929
1994,Minnesota,FALSE,Marea Himelgrin,socialist workers,FALSE,2428,1772929
1994,Mississippi,FALSE,Trent Lott,republican,FALSE,418333,608085
1994,Mississippi,FALSE,Ken Harper,democrat,FALSE,189752,608085
1994,Missouri,FALSE,Bill Johnson,libertarian,FALSE,81264,1775116
1994,Missouri,FALSE,Alan Wheat,democrat,FALSE,633697,1775116
1994,Missouri,FALSE,John Ashcroft,republican,FALSE,1060149,1775116
1994,Missouri,FALSE,Cyrill Kolocotronis,independent,FALSE,1,1775116
1994,Missouri,FALSE,Jock peacock,independent,FALSE,5,1775116
1994,Montana,FALSE,Jack Mudd,democrat,FALSE,131845,350387
1994,Montana,FALSE,Conrad R. Burns,republican,FALSE,218542,350387
1994,Nebraska,FALSE,Jan Stoney,republican,FALSE,260668,579205
1994,Nebraska,FALSE,J. Robert Kerrey,democrat,FALSE,317297,579205
1994,Nebraska,FALSE,NA,NA,TRUE,1240,579205
1994,Nevada,FALSE,Bob Days,libertarian,FALSE,5964,380530
1994,Nevada,FALSE,Hal Furman,republican,FALSE,156020,380530
1994,Nevada,FALSE,Richard H. Bryan,democrat,FALSE,193804,380530
1994,Nevada,FALSE,Other,,FALSE,12626,380530
1994,Nevada,FALSE,Anna Nevenich,independent,FALSE,6666,380530
1994,Nevada,FALSE,Neal A. Grasteit,independent american,FALSE,5450,380530
1994,New Jersey,FALSE,Andrewa Lippi,property rights,FALSE,6303,2054887
1994,New Jersey,FALSE,Ben Grindlinger,libertarian,FALSE,14042,2054887
1994,New Jersey,FALSE,Michael P. Kelly,keep america first,FALSE,14343,2054887
1994,New Jersey,FALSE,Arlene Gold,natural law,FALSE,3249,2054887
1994,New Jersey,FALSE,"Garabed ""Chuck"" Haytaian",republican,FALSE,966244,2054887
1994,New Jersey,FALSE,Frank R. Lautenberg,democrat,FALSE,1033487,2054887
1994,New Jersey,FALSE,Richard J. Pezzullo,conservative,FALSE,9387,2054887
1994,New Jersey,FALSE,Joanne Kuniansky,socialist workers,FALSE,3606,2054887
1994,New Jersey,FALSE,George Patrick Predham,damn drug dealers,FALSE,4226,2054887
1994,New Mexico,FALSE,Colin R. McMillan,republican,FALSE,213025,463196
1994,New Mexico,FALSE,Jeff Bingaman,democrat,FALSE,249989,463196
1994,New Mexico,FALSE,NA,NA,TRUE,182,463196
1994,New York,FALSE,scatter,,FALSE,538150,5328486
1994,New York,FALSE,Bernadette Castro,conservative,FALSE,276548,5328486
1994,New York,FALSE,Norma Segal,libertarian,FALSE,17991,5328486
1994,New York,FALSE,Daniel Patrick Moynihan,liberal,FALSE,118154,5328486
1994,New York,FALSE,"Ismael Betancourt, Jr.",independence fusion,FALSE,26650,5328486
1994,New York,FALSE,Daniel Patrick Moynihan,democrat,FALSE,2528387,5328486
1994,New York,FALSE,Naomi L. Craine,socialist workers,FALSE,14892,5328486
1994,New York,FALSE,Bernadette Castro,republican,FALSE,1711760,5328486
1994,New York,FALSE,Henry F. Hewes,right to life,FALSE,95954,5328486
1994,North Dakota,FALSE,Kent Conrad,democrat,FALSE,137157,236547
1994,North Dakota,FALSE,Ben Clayburgh,republican,FALSE,99390,236547
1994,Ohio,FALSE,NA,NA,TRUE,84,3436884
1994,Ohio,FALSE,Joel Hyatt,democrat,FALSE,1348213,3436884
1994,Ohio,FALSE,Joseph J. Slovenec,independent,FALSE,252031,3436884
1994,Ohio,FALSE,Mike DeWine,republican,FALSE,1836556,3436884
1994,Oklahoma,TRUE,Danny Corn,independent,FALSE,47552,982430
1994,Oklahoma,TRUE,Dave McCurdy,democrat,FALSE,392488,982430
1994,Oklahoma,TRUE,James M. Inhofe,republican,FALSE,542390,982430
1994,Pennsylvania,FALSE,Rick Santorum,republican,FALSE,1735691,3513361
1994,Pennsylvania,FALSE,Donald C. Ernsberger,libertarian,FALSE,59115,3513361
1994,Pennsylvania,FALSE,Diane Blough,patriot,FALSE,69825,3513361
1994,Pennsylvania,FALSE,Harris Wofford,democrat,FALSE,1648481,3513361
1994,Pennsylvania,FALSE,NA,NA,TRUE,249,3513361
1994,Rhode Island,FALSE,Linda J. Kushner,democrat,FALSE,122532,345388
1994,Rhode Island,FALSE,John H. Chafee,republican,FALSE,222856,345388
1994,Tennessee,TRUE,Charles M. Moore,independent,FALSE,2219,1465862
1994,Tennessee,FALSE,Jim Sasser,democrat,FALSE,623164,1480391
1994,Tennessee,TRUE,Kerry Martin,independent,FALSE,1719,1465862
1994,Tennessee,FALSE,Philip L. Kienlen,independent,FALSE,3087,1480391
1994,Tennessee,FALSE,Bill Frist,republican,FALSE,834226,1480391
1994,Tennessee,FALSE,NA,NA,TRUE,39,1480391
1994,Tennessee,TRUE,Terry L. Lytle,independent,FALSE,1934,1465862
1994,Tennessee,TRUE,Jon Walls,independent,FALSE,1532,1465862
1994,Tennessee,TRUE,Fred Thompson,republican,FALSE,885998,1465862
1994,Tennessee,FALSE,Charles F. Johnson,independent,FALSE,6631,1480391
1994,Tennessee,TRUE,Hobart R. Lumpkin,independent,FALSE,1184,1465862
1994,Tennessee,TRUE,Don Schneller,independent,FALSE,1150,1465862
1994,Tennessee,FALSE,John Jay Hooker,independent,FALSE,13244,1480391
1994,Tennessee,TRUE,Jim Cooper,democrat,FALSE,565930,1465862
1994,Tennessee,TRUE,Charles N. Hancock,independent,FALSE,4169,1465862
1994,Tennessee,TRUE,NA,NA,TRUE,27,1465862
1994,Texas,FALSE,Richard Fisher,democrat,FALSE,1639615,4279940
1994,Texas,FALSE,Pierre Blondeau,libertarian,FALSE,36107,4279940
1994,Texas,FALSE,Kay Bailey Hutchison,republican,FALSE,2604218,4279940
1994,Utah,FALSE,Nelson Gonzalez,socialist workers,FALSE,1514,519304
1994,Utah,FALSE,Gary R. Van Horn,american,FALSE,2543,519304
1994,Utah,FALSE,Orrin G. Hatch,republican,FALSE,357297,519304
1994,Utah,FALSE,Craig Oliver,independent,FALSE,9550,519304
1994,Utah,FALSE,Lawrence Rey Topham,independent american,FALSE,1462,519304
1994,Utah,FALSE,Patrick A. Shea,democrat,FALSE,146938,519304
1994,Vermont,FALSE,James M. Jeffords,republican,FALSE,106505,211672
1994,Vermont,FALSE,Jan Backus,democrat,FALSE,85868,211672
1994,Vermont,FALSE,Joseph Victor Pardo,natural law,FALSE,709,211672
1994,Vermont,FALSE,NA,NA,TRUE,192,211672
1994,Vermont,FALSE,Gavin T. Mills,independent,FALSE,12465,211672
1994,Vermont,FALSE,Matthew S. Mulligan,independent,FALSE,3141,211672
1994,Vermont,FALSE,Jerry Levy,liberty union,FALSE,1376,211672
1994,Vermont,FALSE,Bob Melamede,grassroots,FALSE,1416,211672
1994,Virginia,FALSE,NA,NA,TRUE,1437,2057463
1994,Virginia,FALSE,Charles S. Robb,democrat,FALSE,938376,2057463
1994,Virginia,FALSE,J. Marshall Coleman,independent,FALSE,235324,2057463
1994,Virginia,FALSE,L. Douglas Wilder,independent,FALSE,113,2057463
1994,Virginia,FALSE,"Oliver L. ""Ollie"" North",republican,FALSE,882213,2057463
1994,Washington,FALSE,Slade Gorton,republican,FALSE,947821,1700173
1994,Washington,FALSE,Ron Sims,democrat,FALSE,752352,1700173
1994,West Virginia,FALSE,Robert C. Byrd,democrat,FALSE,290495,420936
1994,West Virginia,FALSE,Stan Klos,republican,FALSE,130441,420936
1994,Wisconsin,FALSE,James Dean,libertarian,FALSE,15439,1565628
1994,Wisconsin,FALSE,Herb Kohl,democrat,FALSE,912662,1565628
1994,Wisconsin,FALSE,Robert T. Welch,republican,FALSE,636989,1565628
1994,Wisconsin,FALSE,scatter,,FALSE,538,1565628
1994,Wyoming,FALSE,Craig Thomas,republican,FALSE,118754,201710
1994,Wyoming,FALSE,Mike Sullivan,democrat,FALSE,79287,201710
1994,Wyoming,FALSE,Craig Alan McCune,libertarian,FALSE,3669,201710
1996,Alabama,FALSE,Mark Thornton,libertarian,FALSE,21550,1499393
1996,Alabama,FALSE,Roger Bedford,democrat,FALSE,681651,1499393
1996,Alabama,FALSE,Charles R. Hebner,natural law,FALSE,9123,1499393
1996,Alabama,FALSE,Jeff Sessions,republican,FALSE,786436,1499393
1996,Alabama,FALSE,NA,NA,TRUE,633,1499393
1996,Alaska,FALSE,Theresa Nangle Obermeyer,democrat,FALSE,23977,231916
1996,Alaska,FALSE,NA,NA,TRUE,1009,231916
1996,Alaska,FALSE,Jed Whittaker,green,FALSE,29037,231916
1996,Alaska,FALSE,Ted Stevens,republican,FALSE,177893,231916
1996,Arkansas,FALSE,Winston Bryant,democrat,FALSE,400241,846183
1996,Arkansas,FALSE,Y. Tim Hutchinson,republican,FALSE,445942,846183
1996,Colorado,FALSE,Randy MacKenzie,natural law,FALSE,41620,1459601
1996,Colorado,FALSE,NA,NA,TRUE,66,1459601
1996,Colorado,FALSE,Tom Strickland,democrat,FALSE,667600,1459601
1996,Colorado,FALSE,Wayne Allard,republican,FALSE,750315,1459601
1996,Delaware,FALSE,Jacqueline Kossoff,natural law,FALSE,1698,275591
1996,Delaware,FALSE,Raymond J. Clatworthy,republican,FALSE,105088,275591
1996,Delaware,FALSE,Mark Jones,libertarian,FALSE,3340,275591
1996,Delaware,FALSE,Joseph R. Biden Jr.,democrat,FALSE,165465,275591
1996,Georgia,FALSE,Guy W. Millner,republican,FALSE,1073969,2259224
1996,Georgia,FALSE,Max Cleland,democrat,FALSE,1103993,2259224
1996,Georgia,FALSE,John Gregory Cashin,libertarian,FALSE,81262,2259224
1996,Idaho,FALSE,Larry E. Craig,republican,FALSE,283532,497233
1996,Idaho,FALSE,Walt Minnick,democrat,FALSE,198422,497233
1996,Idaho,FALSE,Mary J. Charbonneau,independent,FALSE,10137,497233
1996,Idaho,FALSE,Susan Vegors,natural law,FALSE,5142,497233
1996,Illinois,FALSE,Al Salvi,republican,FALSE,1728824,4250722
1996,Illinois,FALSE,Steven H. Perry,reform,FALSE,61023,4250722
1996,Illinois,FALSE,Chad Koppie,u.s. taxpayers,FALSE,17563,4250722
1996,Illinois,FALSE,Robin J. Miller,libertarian,FALSE,41218,4250722
1996,Illinois,FALSE,NA,NA,TRUE,4228,4250722
1996,Illinois,FALSE,James E. Davis,natural law,FALSE,13838,4250722
1996,Illinois,FALSE,Richard J. Durbin,democrat,FALSE,2384028,4250722
1996,Iowa,FALSE,Tom Harkin,democrat,FALSE,634166,1224054
1996,Iowa,FALSE,scatter,,FALSE,280,1224054
1996,Iowa,FALSE,Sue Atkinson,nominated by petition,FALSE,9768,1224054
1996,Iowa,FALSE,Jim Lightfoot,republican,FALSE,571807,1224054
1996,Iowa,FALSE,Joe Sulentic,nominated by petition,FALSE,1941,1224054
1996,Iowa,FALSE,Shirley E. Pena,socialist workers,FALSE,1844,1224054
1996,Iowa,FALSE,Fred Gratson,natural law,FALSE,4248,1224054
1996,Kansas,TRUE,Donald R. Klaassen,reform,FALSE,29351,1064716
1996,Kansas,TRUE,Sam Brownback,republican,FALSE,574021,1064716
1996,Kansas,FALSE,Pat Roberts,republican,FALSE,652677,1052300
1996,Kansas,TRUE,Jill Docking,democrat,FALSE,461344,1064716
1996,Kansas,FALSE,Mark S. Marney,reform,FALSE,24145,1052300
1996,Kansas,FALSE,Sally Thompson,democrat,FALSE,362380,1052300
1996,Kansas,FALSE,Steven Rosile,libertarian,FALSE,13098,1052300
1996,Kentucky,FALSE,Mac McElroy,u.s. taxpayers,FALSE,5284,1307046
1996,Kentucky,FALSE,Mitch McConnell,republican,FALSE,724794,1307046
1996,Kentucky,FALSE,NA,NA,TRUE,17,1307046
1996,Kentucky,FALSE,Patricia Jo Metten,natural law,FALSE,8344,1307046
1996,Kentucky,FALSE,Dennis L. Lacy,libertarian,FALSE,8595,1307046
1996,Kentucky,FALSE,Steven L. Beshear,democrat,FALSE,560012,1307046
1996,Louisiana,FALSE,"Louis ""Woody"" Jenkins",republican,FALSE,847157,1700102
1996,Louisiana,FALSE,Mary L. Landrieu,democrat,FALSE,852945,1700102
1996,Maine,FALSE,William P. Clarke,u.s. taxpayers,FALSE,18618,606777
1996,Maine,FALSE,Joseph E. Brennan,democrat,FALSE,266226,606777
1996,Maine,FALSE,Other,,FALSE,70,606777
1996,Maine,FALSE,John C. Rensenbrink,independent,FALSE,23441,606777
1996,Maine,FALSE,Susan M. Collins,republican,FALSE,298422,606777
1996,Massachusetts,FALSE,John F. Kerry,democrat,FALSE,1334135,2555942
1996,Massachusetts,FALSE,Robert C. Stowe,natural law,FALSE,7169,2555942
1996,Massachusetts,FALSE,Susan C. Gallagher,conservative,FALSE,70007,2555942
1996,Massachusetts,FALSE,William F. Weld,republican,FALSE,1143120,2555942
1996,Massachusetts,FALSE,Other,,FALSE,1511,2555942
1996,Michigan,FALSE,NA,NA,TRUE,304,3762575
1996,Michigan,FALSE,Joseph S. Mattingly,natural law,FALSE,11306,3762575
1996,Michigan,FALSE,Kenneth L. Proctor,libertarian,FALSE,36911,3762575
1996,Michigan,FALSE,Carl Levin,democrat,FALSE,2195738,3762575
1996,Michigan,FALSE,William Roundtree,workers world,FALSE,12235,3762575
1996,Michigan,FALSE,Ronna Romney,republican,FALSE,1500106,3762575
1996,Michigan,FALSE,Martin P. McLaughlin,socialist equality,FALSE,5975,3762575
1996,Minnesota,FALSE,Tim Davis,grassroots,FALSE,14139,2182905
1996,Minnesota,FALSE,Thomas A. Fiske,socialist workers,FALSE,1554,2182905
1996,Minnesota,FALSE,Howard B. Hanson,resource,FALSE,4381,2182905
1996,Minnesota,FALSE,Roy Ezra Carlton,libertarian,FALSE,5428,2182905
1996,Minnesota,FALSE,Rudy Boschwitz,republican,FALSE,901194,2182905
1996,Minnesota,FALSE,Steve Johnson,natural law,FALSE,4321,2182905
1996,Minnesota,FALSE,Dean Barkley,reform,FALSE,152328,2182905
1996,Minnesota,FALSE,NA,NA,TRUE,1130,2182905
1996,Minnesota,FALSE,Paul Wellstone,democratic-farmer-labor,FALSE,1098430,2182905
1996,Mississippi,FALSE,Ted C. Weill,independence,FALSE,13861,878662
1996,Mississippi,FALSE,Thad Cochran,republican,FALSE,624154,878662
1996,Mississippi,FALSE,James W. (Bootie) Hunt,democrat,FALSE,240647,878662
1996,Montana,FALSE,Dennis Rehberg,republican,FALSE,182111,407490
1996,Montana,FALSE,Stephen Heaton,natural law,FALSE,4168,407490
1996,Montana,FALSE,Max Baucus,democrat,FALSE,201935,407490
1996,Montana,FALSE,Becky Shaw,reform,FALSE,19276,407490
1996,Nebraska,FALSE,Ben Nelson,democrat,FALSE,281904,661837
1996,Nebraska,FALSE,Chuck Hagel,republican,FALSE,379933,661837
1996,New Hampshire,FALSE,Ken Blevens,libertarian,FALSE,22261,491873
1996,New Hampshire,FALSE,Bob Smith,republican,FALSE,242257,491873
1996,New Hampshire,FALSE,Dick Swett,democrat,FALSE,227355,491873
1996,New Jersey,FALSE,Steven J. Baeli,independent,FALSE,7749,2883466
1996,New Jersey,FALSE,Wilburt Kornegay,independent,FALSE,11107,2883466
1996,New Jersey,FALSE,Mark Wise,independent,FALSE,13683,2883466
1996,New Jersey,FALSE,Olga L. Rodriguez,independent,FALSE,14319,2883466
1996,New Jersey,FALSE,Dick Zimmer,republican,FALSE,1227351,2883466
1996,New Jersey,FALSE,Robert G. Torricelli,democrat,FALSE,1519154,2883466
1996,New Jersey,FALSE,Mary Jo Christian,independent,FALSE,23949,2883466
1996,New Jersey,FALSE,Richard J. Pezzullo,independent,FALSE,50971,2883466
1996,New Jersey,FALSE,Paul A. Woomer,independent,FALSE,15183,2883466
1996,New Mexico,FALSE,Pete V. Domenici,republican,FALSE,357171,551821
1996,New Mexico,FALSE,Art Trujillo,democrat,FALSE,164356,551821
1996,New Mexico,FALSE,Abraham J. Gutmann,green,FALSE,24230,551821
1996,New Mexico,FALSE,Bruce M. Bush,libertarian,FALSE,6064,551821
1996,North Carolina,FALSE,NA,NA,TRUE,143,2556456
1996,North Carolina,FALSE,Jesse Helms,republican,FALSE,1345833,2556456
1996,North Carolina,FALSE,J. Victor Pardo,natural law,FALSE,11209,2556456
1996,North Carolina,FALSE,Harvey B. Gantt,democrat,FALSE,1173875,2556456
1996,North Carolina,FALSE,Ray Ubinger,libertarian,FALSE,25396,2556456
1996,Oklahoma,FALSE,Bill Maguire,independent,FALSE,15092,1183150
1996,Oklahoma,FALSE,James M. Inhofe,republican,FALSE,670610,1183150
1996,Oklahoma,FALSE,Agnes Marie Regier,libertarian,FALSE,14595,1183150
1996,Oklahoma,FALSE,Jim Boren,democrat,FALSE,474162,1183150
1996,Oklahoma,FALSE,Chris Nedbalek,independent,FALSE,8691,1183150
1996,Oregon,FALSE,Tom Bruggere,democrat,FALSE,624370,1360230
1996,Oregon,FALSE,Brent Thompson,reform,FALSE,20381,1360230
1996,Oregon,FALSE,Gary Kutcher,green,FALSE,14193,1360230
1996,Oregon,FALSE,Paul (Stormy) Mohn,libertarian,FALSE,12697,1360230
1996,Oregon,FALSE,Other,,FALSE,1402,1360230
1996,Oregon,FALSE,Michael L. Hoyes,natural law,FALSE,4425,1360230
1996,Oregon,FALSE,Christopher Phelps,socialist,FALSE,5426,1360230
1996,Oregon,FALSE,Gordon Smith,republican,FALSE,677336,1360230
1996,Rhode Island,FALSE,Donald W. Lovejoy,independent,FALSE,6327,364371
1996,Rhode Island,FALSE,Jack Reed,democrat,FALSE,230676,364371
1996,Rhode Island,FALSE,Nancy J. Mayer,republican,FALSE,127368,364371
1996,South Carolina,FALSE,Strom Thurmond,republican,FALSE,619859,1161231
1996,South Carolina,FALSE,Elliot Springs Close,democrat,FALSE,510951,1161231
1996,South Carolina,FALSE,Richard T. Quillian,libertarian,FALSE,12988,1161231
1996,South Carolina,FALSE,Peter J. Ashy,reform,FALSE,9740,1161231
1996,South Carolina,FALSE,Annette C. Estes,natural law,FALSE,7693,1161231
1996,South Dakota,FALSE,Larry Pressler,republican,FALSE,157954,324487
1996,South Dakota,FALSE,Tim Johnson,democrat,FALSE,166533,324487
1996,Tennessee,FALSE,Greg Samples,independent,FALSE,4104,1778664
1996,Tennessee,FALSE,NA,NA,TRUE,61,1778664
1996,Tennessee,FALSE,Fred Thompson,republican,FALSE,1091554,1778664
1996,Tennessee,FALSE,Bruce Gold,independent,FALSE,5865,1778664
1996,Tennessee,FALSE,John Jay Hooker,independent,FALSE,14401,1778664
1996,Tennessee,FALSE,Philip L. Kienlen,independent,FALSE,2173,1778664
1996,Tennessee,FALSE,Houston Gordon,democrat,FALSE,654937,1778664
1996,Tennessee,FALSE,Robert O. Watson,independent,FALSE,5569,1778664
1996,Texas,FALSE,John Huff,natural law,FALSE,19469,5527441
1996,Texas,FALSE,Victor M. Morales,democrat,FALSE,2428776,5527441
1996,Texas,FALSE,Phil Gramm,republican,FALSE,3027680,5527441
1996,Texas,FALSE,Michael Bird,libertarian,FALSE,51516,5527441
1996,Virginia,FALSE,John W. Warner,republican,FALSE,1235744,2354715
1996,Virginia,FALSE,NA,NA,TRUE,2989,2354715
1996,Virginia,FALSE,Mark R. Warner,democrat,FALSE,1115982,2354715
1996,West Virginia,FALSE,John D. Rockefeller IV,democrat,FALSE,456526,595614
1996,West Virginia,FALSE,Betty A. Burks,republican,FALSE,139088,595614
1996,Wyoming,FALSE,Michael B. Enzi,republican,FALSE,114116,211077
1996,Wyoming,FALSE,Lloyd Marsden,natural law,FALSE,2569,211077
1996,Wyoming,FALSE,Kathy Karpan,democrat,FALSE,89103,211077
1996,Wyoming,FALSE,W. David Herbert,libertarian,FALSE,5289,211077
1998,Alabama,FALSE,NA,NA,TRUE,864,1293405
1998,Alabama,FALSE,Richard C. Shelby,republican,FALSE,817973,1293405
1998,Alabama,FALSE,Clayton Suddith,democrat,FALSE,474568,1293405
1998,Alaska,FALSE,Frank H. Murkowski,republican,FALSE,165227,221807
1998,Alaska,FALSE,Scott A. Kohlhaas,libertarian,FALSE,5046,221807
1998,Alaska,FALSE,"Joseph A. ""Joe"" Sonneman",democrat,FALSE,43743,221807
1998,Alaska,FALSE,Jeffrey Gottlieb,green,FALSE,7126,221807
1998,Alaska,FALSE,NA,NA,TRUE,665,221807
1998,Arizona,FALSE,NA,NA,TRUE,187,1013280
1998,Arizona,FALSE,Ed Ranger,democrat,FALSE,275224,1013280
1998,Arizona,FALSE,John McCain,republican,FALSE,696577,1013280
1998,Arizona,FALSE,Bob Park,reform,FALSE,18288,1013280
1998,Arizona,FALSE,John C. Zajac,libertarian,FALSE,23004,1013280
1998,Arkansas,FALSE,NA,NA,TRUE,187,700831
1998,Arkansas,FALSE,Charley E. Heffley,reform,FALSE,18896,700831
1998,Arkansas,FALSE,Fay Boozman,republican,FALSE,295870,700831
1998,Arkansas,FALSE,Blanche Lambert Lincoln,democrat,FALSE,385878,700831
1998,California,FALSE,Matt Fong,republican,FALSE,3575078,8311905
1998,California,FALSE,Barbara Boxer,democrat,FALSE,4410056,8311905
1998,California,FALSE,Timothy R. Erich,reform,FALSE,82918,8311905
1998,California,FALSE,"H. Joseph Perrin, Sr.",american independent,FALSE,54699,8311905
1998,California,FALSE,Ophie C. Beltran,peace and freedom,FALSE,48685,8311905
1998,California,FALSE,Ted Brown,libertarian,FALSE,93926,8311905
1998,California,FALSE,Brian M. Rees,natural law,FALSE,46543,8311905
1998,Colorado,FALSE,Gary Swing,u.s. pacifist,FALSE,1981,1327235
1998,Colorado,FALSE,David S. Segal,libertarian,FALSE,14024,1327235
1998,Colorado,FALSE,Ben Nighthorse Campbell,republican,FALSE,829370,1327235
1998,Colorado,FALSE,Dottie Lamm,democrat,FALSE,464754,1327235
1998,Colorado,FALSE,Kevin Swanson,american constitution,FALSE,9775,1327235
1998,Colorado,FALSE,John Heckman,concerns of people,FALSE,3230,1327235
1998,Colorado,FALSE,Jeffrey Peckman,natural law,FALSE,4101,1327235
1998,Connecticut,FALSE,Lois A. Grasso,term limits,FALSE,6517,964457
1998,Connecticut,FALSE,Gary Franks,republican,FALSE,312177,964457
1998,Connecticut,FALSE,Christopher J. Dodd,democrat,FALSE,628306,964457
1998,Connecticut,FALSE,Wildey J. Moore,libertarian,FALSE,5196,964457
1998,Connecticut,FALSE,William Kozak,concerned citizens,FALSE,12261,964457
1998,Florida,FALSE,Bob Graham,democrat,FALSE,2436407,3900162
1998,Florida,FALSE,Charlie Crist,republican,FALSE,1463755,3900162
1998,Georgia,FALSE,Bertil Armin Loftman,libertarian,FALSE,43467,1753953
1998,Georgia,FALSE,Michael J. Coles,democrat,FALSE,791904,1753953
1998,Georgia,FALSE,NA,NA,TRUE,42,1753953
1998,Georgia,FALSE,Paul Coverdell,republican,FALSE,918540,1753953
1998,Hawaii,FALSE,Lloyd (Jeff) Mallan,libertarian,FALSE,11908,398124
1998,Hawaii,FALSE,Daniel K. Inouye,democrat,FALSE,315252,398124
1998,Hawaii,FALSE,Crystal Young,republican,FALSE,70964,398124
1998,Idaho,FALSE,Mike Crapo,republican,FALSE,262966,378174
1998,Idaho,FALSE,Bill Mauk,democrat,FALSE,107375,378174
1998,Idaho,FALSE,George J. Mansfeld,natural law,FALSE,7833,378174
1998,Illinois,FALSE,Don A. Torgersen,reform,FALSE,74704,3394521
1998,Illinois,FALSE,Raymond W. Stalker,u.s. taxpayers,FALSE,280,3394521
